file,line,column,type,code,message,docs,severity,link
admin/views/settings-tiktok.php,51,42,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'servertrack' but got 'ratuls-act'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fadmin%2Fviews%2Fsettings-tiktok.php&line=51
admin/views/settings-tiktok.php,52,103,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'servertrack' but got 'ratuls-act'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fadmin%2Fviews%2Fsettings-tiktok.php&line=52
admin/views/settings-tiktok.php,54,51,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'servertrack' but got 'ratuls-act'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fadmin%2Fviews%2Fsettings-tiktok.php&line=54
frontend/class-ratuls-act-frontend.php,186,75,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_SERVER[&#039;HTTP_USER_AGENT&#039;]",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ffrontend%2Fclass-ratuls-act-frontend.php&line=186
frontend/class-ratuls-act-frontend.php,294,68,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_SERVER[&#039;HTTP_X_FORWARDED_FOR&#039;]",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ffrontend%2Fclass-ratuls-act-frontend.php&line=294
frontend/class-ratuls-act-frontend.php,423,57,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'servertrack' but got 'ratuls-act'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ffrontend%2Fclass-ratuls-act-frontend.php&line=423
frontend/class-ratuls-act-frontend.php,515,34,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,"$_SERVER[&#039;HTTP_USER_AGENT&#039;] not unslashed before sanitization. Use wp_unslash() or similar",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ffrontend%2Fclass-ratuls-act-frontend.php&line=515
frontend/class-ratuls-act-frontend.php,515,34,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_SERVER[&#039;HTTP_USER_AGENT&#039;]",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ffrontend%2Fclass-ratuls-act-frontend.php&line=515
includes/class-ratuls-act-custom-events.php,146,42,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'servertrack' but got 'ratuls-act'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-custom-events.php&line=146
includes/class-ratuls-act-custom-events.php,236,66,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,"$_SERVER[&#039;HTTP_X_FORWARDED_FOR&#039;] not unslashed before sanitization. Use wp_unslash() or similar",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-custom-events.php&line=236
includes/class-ratuls-act-custom-events.php,236,66,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_SERVER[&#039;HTTP_X_FORWARDED_FOR&#039;]",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-custom-events.php&line=236
includes/class-ratuls-act-pixel-dedup.php,279,47,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'servertrack' but got 'ratuls-act'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-pixel-dedup.php&line=279
ratuls-act.php,0,0,WARNING,textdomain_mismatch,"The ""Text Domain"" header in the plugin file does not match the slug. Found ""ratuls-act"", expected ""servertrack"".",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fratuls-act.php
ratuls-act.php,309,50,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'servertrack' but got 'ratuls-act'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fratuls-act.php&line=309
ratuls-act.php,320,5,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fratuls-act.php&line=320
ratuls-act.php,320,5,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fratuls-act.php&line=320
sources/class-ratuls-act-woo-abandonment.php,101,68,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'servertrack' but got 'ratuls-act'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fsources%2Fclass-ratuls-act-woo-abandonment.php&line=101
sources/class-ratuls-act-woo-abandonment.php,377,68,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_SERVER[&#039;HTTP_X_FORWARDED_FOR&#039;]",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fsources%2Fclass-ratuls-act-woo-abandonment.php&line=377
includes/class-ratuls-act-offline-conversion.php,256,46,ERROR,WordPress.Security.EscapeOutput.ExceptionNotEscaped,"All output should be run through an escaping function (see the Security sections in the WordPress Developer Handbooks), found '""Unknown platform: {$platform}""'.",https://developer.wordpress.org/apis/security/escaping/,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-offline-conversion.php&line=256
includes/class-ratuls-act-offline-conversion.php,260,42,ERROR,WordPress.Security.EscapeOutput.ExceptionNotEscaped,"All output should be run through an escaping function (see the Security sections in the WordPress Developer Handbooks), found '$response'.",https://developer.wordpress.org/apis/security/escaping/,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-offline-conversion.php&line=260
includes/class-ratuls-act-offline-conversion.php,266,42,ERROR,WordPress.Security.EscapeOutput.ExceptionNotEscaped,"All output should be run through an escaping function (see the Security sections in the WordPress Developer Handbooks), found '""API returned HTTP {$code}: {$body}""'.",https://developer.wordpress.org/apis/security/escaping/,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Fincludes%2Fclass-ratuls-act-offline-conversion.php&line=266
tests/bootstrap.php,19,10,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$_st_options&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=19
tests/bootstrap.php,21,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;get_option&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=21
tests/bootstrap.php,25,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;update_option&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=25
tests/bootstrap.php,26,14,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$_st_options&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=26
tests/bootstrap.php,30,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;delete_option&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=30
tests/bootstrap.php,35,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;add_action&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=35
tests/bootstrap.php,36,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;add_filter&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=36
tests/bootstrap.php,37,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;get_woocommerce_currency&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=37
tests/bootstrap.php,38,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;get_current_user_id&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=38
tests/bootstrap.php,39,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;absint&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=39
tests/bootstrap.php,40,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;sanitize_text_field&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=40
tests/bootstrap.php,41,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;wp_unslash&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=41
tests/bootstrap.php,42,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;current_user_can&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=42
tests/bootstrap.php,44,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;wp_send_json_success&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=44
tests/bootstrap.php,45,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;wp_send_json_error&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=45
tests/bootstrap.php,48,17,ERROR,WordPress.DateTime.RestrictedFunctions.date_date,"date() is affected by runtime timezone changes which can cause date/time to be incorrectly displayed. Use gmdate() instead.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=48
tests/bootstrap.php,54,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedClassFound,"Classes declared by a theme/plugin should start with the theme/plugin prefix. Found: &quot;WooCommerce&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=54
tests/bootstrap.php,56,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;wc_get_product&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=56
tests/bootstrap.php,60,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;wc_get_order&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=60
tests/bootstrap.php,64,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedClassFound,"Classes declared by a theme/plugin should start with the theme/plugin prefix. Found: &quot;WC_Order&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=64
tests/bootstrap.php,82,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedClassFound,"Classes declared by a theme/plugin should start with the theme/plugin prefix. Found: &quot;WC_Product&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=82
tests/bootstrap.php,202,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;get_transient&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=202
tests/bootstrap.php,205,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;set_transient&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=205
tests/bootstrap.php,206,14,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$_st_transients&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=206
tests/bootstrap.php,209,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;delete_transient&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=209
tests/bootstrap.php,213,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;wp_generate_uuid4&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=213
tests/bootstrap.php,217,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedClassFound,"Classes declared by a theme/plugin should start with the theme/plugin prefix. Found: &quot;WCMock&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=217
tests/bootstrap.php,223,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedClassFound,"Classes declared by a theme/plugin should start with the theme/plugin prefix. Found: &quot;WCSessionMock&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=223
tests/bootstrap.php,227,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;WC&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=227
tests/bootstrap.php,229,20,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$wc_mock&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2Fbootstrap.php&line=229
readme.txt,0,0,ERROR,readme_mismatched_header_requires_php,"Mismatched Requires PHP: 7.4 != 8.0. ""Requires PHP"" needs to be exactly the same with that in your main plugin file's header.",https://developer.wordpress.org/plugins/wordpress-org/how-your-readme-txt-works/#readme-header-information,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Freadme.txt
tests/CookieHelperTest.php,0,0,ERROR,missing_direct_file_access_protection,"PHP file should prevent direct access. Add a check like: if ( ! defined( 'ABSPATH' ) ) exit;",https://developer.wordpress.org/plugins/wordpress-org/common-issues/#direct-file-access,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php
tests/CookieHelperTest.php,8,5,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;is_admin&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=8
tests/CookieHelperTest.php,12,5,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;wp_doing_cron&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=12
tests/CookieHelperTest.php,15,5,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;home_url&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=15
tests/CookieHelperTest.php,18,5,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;wp_parse_url&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=18
tests/CookieHelperTest.php,21,5,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedFunctionFound,"Functions declared in the global namespace by a theme/plugin should start with the theme/plugin prefix. Found: &quot;is_ssl&quot;.",,6,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=21
tests/CookieHelperTest.php,66,52,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotValidated,"Detected usage of a possibly undefined superglobal array index: $_COOKIE[&#039;_fbc&#039;]. Check that the array index exists before using it.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=66
tests/CookieHelperTest.php,66,52,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,"$_COOKIE[&#039;_fbc&#039;] not unslashed before sanitization. Use wp_unslash() or similar",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=66
tests/CookieHelperTest.php,66,52,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_COOKIE[&#039;_fbc&#039;]",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=66
tests/CookieHelperTest.php,67,59,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotValidated,"Detected usage of a possibly undefined superglobal array index: $_COOKIE[&#039;_fbc&#039;]. Check that the array index exists before using it.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=67
tests/CookieHelperTest.php,67,59,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,"$_COOKIE[&#039;_fbc&#039;] not unslashed before sanitization. Use wp_unslash() or similar",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=67
tests/CookieHelperTest.php,67,59,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_COOKIE[&#039;_fbc&#039;]",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=67
tests/CookieHelperTest.php,77,52,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotValidated,"Detected usage of a possibly undefined superglobal array index: $_COOKIE[&#039;_fbp&#039;]. Check that the array index exists before using it.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=77
tests/CookieHelperTest.php,77,52,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,"$_COOKIE[&#039;_fbp&#039;] not unslashed before sanitization. Use wp_unslash() or similar",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=77
tests/CookieHelperTest.php,77,52,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_COOKIE[&#039;_fbp&#039;]",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=77
tests/CookieHelperTest.php,78,58,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotValidated,"Detected usage of a possibly undefined superglobal array index: $_COOKIE[&#039;_fbp&#039;]. Check that the array index exists before using it.",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=78
tests/CookieHelperTest.php,78,58,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,"$_COOKIE[&#039;_fbp&#039;] not unslashed before sanitization. Use wp_unslash() or similar",,5,https://playground.wordpress.net/scope:loyal-abandoned-village/wp-admin/plugin-editor.php?plugin=servertrack%2Fratuls-act.php&file=servertrack%2Ftests%2FCookieHelperTest.php&line=78
